T_T0_s,latitude,longitude,power,Predictions
3685.4901161576986,51.753056839999964,-1.2673582600000004,588.6538218426567,-31.29235451053784
3686.490149231121,51.753055039999936,-1.2673620800000003,4599.813450430101,539.9015767350882
3687.4901537610804,51.75305131999996,-1.2673696399999996,749.4075335069542,4021.8278256873314
3688.4901826382807,51.75304695999998,-1.2673771600000001,524.9771973751035,-287.4694050922127
3689.4901620771207,51.75304182000003,-1.2673842399999995,-1173.7366329739282,584.1923576354893
3690.4901938821795,51.75303605999997,-1.2673905800000003,-3843.821775803756,-1517.1870366941134
3691.4902301313,51.75303157999997,-1.2673945199999996,-1969.233987407975,-3137.9153020925155
3692.4902663994408,51.75302741999999,-1.2673974399999994,-1628.8852079158244,-981.140365834355
3693.499981515609,51.75302280392158,-1.2673999215686276,-4107.391518015806,-1391.111038429739
3694.4999975722044,51.75302002040825,-1.2674012653061215,-3020.4462503149443,-3177.071046459708
3695.4900333931,51.75301900000005,-1.2674019999999988,-1512.7533419320541,-1674.5127624682889
3696.49002787602,51.75301900000005,-1.2674019999999988,-240.74839664307783,-1212.2532013044222
3697.5000005564902,51.75301900000005,-1.2674019999999988,-264.6817753893188,426.52300552575855
3698.50994582182,51.75301900000005,-1.267402099999999,-21.80720459873284,-160.14650435965663
3699.4999815494484,51.75301855102036,-1.2674023469387747,378.14654173984616,98.14008949973474
3700.4900173284195,51.753017999999926,-1.2674019999999988,314.41917869889653,426.44455521842997
3701.4900534727203,51.753017999999926,-1.26740156,167.7386981518925,143.72105940191167
3702.4900896025397,51.753017999999926,-1.2674012799999996,-6.409589121600311,185.04444827320276
3703.49012575632,51.753017999999926,-1.2674009999999998,-2.4739660999237474,-252.06800134164808
3704.4901606894605,51.753017999999926,-1.2674009999999998,-20.046727510247134,381.94428918814486
3705.4901940395193,51.753017999999926,-1.2674009999999998,125.79577014093748,119.97214310480352
3706.4902109624795,51.753017999999926,-1.2674009999999998,27.049698262297206,171.66611766302543
3707.4901879883605,51.753017999999926,-1.2674009999999998,104.63971052065953,-32.795470756767735
3708.490164041519,51.753017999999926,-1.2674009999999998,18.096825024552018,234.31325214005838
3709.490200143,51.753017999999926,-1.2674009999999998,-145.18442979684093,-95.33119995217224
3710.4902362586,51.753017999999926,-1.2674009999999998,-176.8688228079006,-25.52866758823228
3711.49027235052,51.753017999999926,-1.2674009999999998,-102.38858754171895,-631.8270883080446
3712.4902650500803,51.753017999999926,-1.2674009999999998,116.49893734592406,103.9507248347741
3713.4901658345602,51.753017999999926,-1.2674009999999998,182.5533600795746,-74.59584773128148
3714.490061879279,51.75301773999996,-1.2674011999999992,1876.4972233595179,272.3838815890452
3715.500026684255,51.75301476470588,-1.2674024117647065,8799.077587598778,1814.5356825419553
3716.50994582182,51.75300683999997,-1.2674038599999993,16754.15517200017,7673.272060070135
3717.509981823099,51.75299396000002,-1.2674049999999983,11453.80193157634,13286.361706341397
3718.5000174290813,51.752979489795926,-1.2674044489795915,-439.9375951553597,7512.769270488444
3719.4900530435198,51.75296589999997,-1.267403400000001,-882.8630206663634,-2199.4158662829054
3720.49008902556,51.75295265999999,-1.2674019999999993,-20.631238564411824,-1164.4250641978426
3721.4901250028993,51.75294038000001,-1.2674003600000006,-6074.78223974237,-503.3574569548464
3722.4901602603395,51.75293067999999,-1.2673987199999996,-7723.584025753738,-5174.961335196463
3723.4901855612798,51.75292355999994,-1.2673977200000008,-4502.5506583617625,-5964.248017894102
3724.4902206040397,51.75291855999994,-1.2673970000000008,-1255.446259910456,-3125.438358373759
3725.49025658626,51.752915280000046,-1.2673970000000008,-837.7430798035252,93.00681225884853
3726.49029254452,51.752913179999986,-1.2673968,-905.316147165094,-563.2628059714793
3727.490300421799,51.75291299999998,-1.2673970000000008,-42.016711156682476,-1136.0488736477666
3728.4902866889206,51.752913460000016,-1.2673965399999987,-111.24787202624947,433.5237912528463
3729.49031738292,51.752914440000005,-1.2673959999999993,-229.18364998778873,301.93894297936623
3730.4902812959003,51.75291500000002,-1.26739582,-126.19356663419838,-655.0900983028176
3731.49019643794,51.75291500000002,-1.2673955600000004,141.43904968201252,-759.9754574378338
3732.500062755627,51.75291500000002,-1.2673951764705886,121.04666691741552,230.39520759346058
3733.509996032939,51.75291500000002,-1.2673950000000003,95.82466626521206,397.2288518043638
3734.509956050099,51.75291500000002,-1.2673950000000003,0.08197507798394099,78.26692025489007
3735.4999915046533,51.75291500000002,-1.2673950000000003,-160.20932056982832,455.78782657442395
3736.4900269652203,51.75291500000002,-1.2673951200000004,-92.21681980770117,350.6774378122649
3737.4900627756406,51.75291500000002,-1.2673950000000003,68.99625604808435,-176.3488167147085
3738.49009861006,51.75291500000002,-1.2673950000000003,-82.10839217206644,-90.7177614566749
3739.4901344587192,51.752915399999985,-1.2673950000000003,31.504922935198678,-88.5401642636621
3740.4901702882,51.75291556,-1.2673950000000003,136.2500346074479,-396.9793397078726
3741.4901874352595,51.7529154,-1.2673950000000003,-16.42808016650125,-1284.4625958898412
3742.490199618439,51.75291500000002,-1.2673950000000003,-76.6319129149497,-597.4974710281351
3743.4901911260804,51.75291500000002,-1.2673950000000003,-149.91675117913394,521.0390133414886
3744.4901947547396,51.75291500000002,-1.2673950000000003,52.15870278038594,-210.3758421004789
3745.4902305985806,51.75291500000002,-1.2673950000000003,-48.19710806963161,-457.2105696518047
3746.49026636128,51.75291500000002,-1.2673950000000003,-59.64711876518963,378.07101057809007
3747.490299272559,51.75291500000002,-1.2673950000000003,-96.21169588236788,745.5678630214991
3748.49027481562,51.75291500000002,-1.2673950000000003,-70.75579532994173,78.53991346492573
3749.49001085292,51.75291500000002,-1.2673950000000003,17.2812119949535,-155.16351309335084
3750.4900454854996,51.75291500000002,-1.2673950000000003,50.78205097065941,261.2732459612359
3751.499928563372,51.75291500000002,-1.2673950000000003,-18.76235273640188,234.41748375117226
3752.5098983336998,51.75291500000002,-1.2673950000000003,318.1100283435966,-94.32679518916282
