T_T0_s,latitude,longitude,power,Predictions
1890.5091476587197,51.751473479999994,-1.26095124,-36873.77252605555,-1839.3181796325027
1891.4791070781557,51.75143142222222,-1.2610024666666668,-67493.38188271178,-46985.08423613666
1892.4994763455713,51.75138910204081,-1.2610532653061226,-85493.16844451473,-62689.68431073207
1893.5046490661919,51.751350489361684,-1.2610999787234043,-87965.46881662223,-72057.37684310105
1894.5156165778571,51.75131463265307,-1.2611428979591832,-84792.80530620425,-67813.4952736016
1895.4993614180612,51.75128293877553,-1.2611796530612245,-86960.88551744157,-69838.45602833541
1896.5116900866326,51.75125365306121,-1.2612138163265303,-88969.03536452392,-64691.78786314667
1897.3924504390557,51.751230750000005,-1.2612391388888886,-89201.0817787131,-69787.42844402962
1898.5090356211597,51.75120661999999,-1.2612662199999998,-74122.28813923048,-67686.55732280332
1899.50910972624,51.7511906,-1.2612840200000002,-43285.90156165595,-48398.523934900884
1900.5091415313802,51.75117784000001,-1.2612976000000002,-24914.26949045594,-19096.688211776724
1901.5092080024594,51.751168739999976,-1.2613060799999998,-22149.277157487944,-11668.142396058527
1902.5091365293201,51.75116221999997,-1.26131208,-15777.323862619201,-14078.252047195117
1903.5092483810597,51.75115721999996,-1.2613164800000005,-10342.867432987989,-4942.118474138834
1904.5089143851997,51.75115329999994,-1.2613194799999996,-6348.586420504177,-3043.2947310276068
1905.5090807537008,51.751150740000014,-1.261322319999999,-4971.8978090899345,-2507.7133788227084
1906.5093075517195,51.751148279999995,-1.2613229999999989,-2738.854028460179,-3038.770919634068
1907.5092466452797,51.75114799999999,-1.261322999999999,29.892901373386298,1519.0515356436727
1908.5086246970598,51.75114799999999,-1.261322999999999,578.2836438877185,3232.9903473260015
1909.5085790684798,51.75114799999999,-1.261322999999999,510.98942773290094,3398.231725896613
1910.5087056831803,51.75114828000006,-1.2613224200000002,128.06433289496204,3350.0755054214815
1911.50859521424,51.751149000000005,-1.2613219999999998,-38.96091340818948,194.43541213850284
1912.508767810219,51.751146300000045,-1.2613238000000004,5.38660335423866,935.6827491500707
1913.5089662936202,51.75114510000001,-1.2613241200000005,18.578019058206152,2944.522501019666
1914.5090522341006,51.75114468000002,-1.2613248999999995,-221.6125695539974,3700.759702275424
1915.5090736440006,51.75114407999999,-1.2613249999999996,-138.1632595759248,2256.5542738840313
1916.5090385106994,51.75114399999998,-1.2613249999999996,52.11813410314224,2081.9625010907516
1917.5091482881803,51.75114399999998,-1.2613249999999996,78.27557299070608,2203.9143501596345
1918.5091631940804,51.75114399999998,-1.2613249999999996,-89.43028247642296,1489.1685699915192
1919.509176822061,51.75114399999998,-1.2613249999999996,-402.4958454197869,1506.9836845209045
1920.5089596466798,51.75114399999998,-1.2613255199999995,-158.28870245761738,1690.9114740473224
1921.5088353255599,51.75114399999998,-1.2613258399999987,-206.97312049811273,1787.732505436081
1922.50905548134,51.75114399999998,-1.2613258999999986,-260.6659964134486,272.42765929918255
1923.5091686680998,51.75114399999998,-1.2613259999999986,-164.20767485486272,85.72184041307037
1924.5091902355,51.75114399999998,-1.2613259999999986,-220.16483276445587,525.5072772523206
1925.5090937475,51.75114399999998,-1.2613259999999986,-180.186033112721,556.5766295484165
1926.5086543563802,51.75114399999998,-1.2613259999999986,-84.93080298423607,484.73172767482225
1927.5089377501604,51.75114399999998,-1.2613259999999986,-91.98021151028748,546.4481951377617
1928.5090032771602,51.75114399999998,-1.2613259999999986,131.98018313283376,635.0280113453186
1929.50894641904,51.75114399999998,-1.2613259999999986,134.64947278101639,775.2561767649596
1930.5088887553002,51.75114399999998,-1.2613259999999986,-91.55953658812072,710.785934010541
1931.5091210129797,51.75114399999998,-1.2613259999999986,-4.549459025650406,428.4149828895436
1932.5091278176,51.75114454000001,-1.2613259999999986,344.4845456667426,650.7378553544015
1933.5091542915602,51.75114500000001,-1.2613259999999986,182.9272729033768,1056.4277822102508
1934.5090387872403,51.75114500000001,-1.2613259999999986,76.76674376051686,732.73914118542
1935.5091852286996,51.75114500000001,-1.2613259999999986,106.4124463096308,625.6302838464104
1936.50919368296,51.75114500000001,-1.2613259999999986,47.85760354093511,750.6388492675374
1937.5092104820203,51.75114500000001,-1.2613259999999986,-108.11740421067815,672.5273644236324
1938.5091788724997,51.75114500000001,-1.2613259999999986,4.129927715683099,490.3804837682235
1939.50916821508,51.75114500000001,-1.2613259999999986,164.7672216505966,682.0699188662724
1940.5091984370601,51.75114500000001,-1.2613259999999986,86.45334903763252,832.1521551955539
1941.5092323259396,51.75114527999999,-1.2613259999999986,182.76090110184853,629.9520346340272
1942.5091253093,51.75114461999998,-1.2613269600000006,317.72713452044815,854.4801469604887
1943.5092465166201,51.75113860000006,-1.2613334400000005,-4866.949032925131,953.9048327043773
1944.5092225078001,51.75113234000002,-1.2613403399999998,-4865.9901848397285,-5250.16374443253
1945.5092406943406,51.75112647999998,-1.2613470400000002,-5299.521805002615,-3060.939567256855
1946.5089239219603,51.751124479999945,-1.26134964,-1100.9210228748227,-3450.7844574198384
1947.5089246705402,51.75112399999993,-1.261349140000001,79.28879317125035,1408.396828776311
1948.5090644028398,51.75112399999993,-1.26134936,58.93932831650269,1014.459145114173
1949.5092126802,51.75112399999993,-1.26135,355.3346384647135,442.41372977960816
1950.5091945984998,51.75112399999993,-1.26135,143.33204899618983,1477.015818300584
1951.5090611794208,51.75112399999993,-1.26135,-116.34022945059041,369.7511607283066
1952.5092418482998,51.75112399999993,-1.26135,-81.45918650319257,1221.2899003813404
1953.50917322674,51.75112399999993,-1.26135,-95.24694637216331,50.357340774553585
1954.5093620542202,51.75112387999993,-1.26135,-88.14374733913043,942.3453088150175
1955.5092195705,51.75112369999994,-1.26135,55.17864624875936,218.9000951159797
1956.5089623026,51.75112363999994,-1.26134988,-79.75891588801727,1066.9851766133497
1957.5091550449201,51.75112351999996,-1.261349100000001,60.368098512637125,468.5733193630029
1958.50933475054,51.751123379999974,-1.2613490800000011,-62.9593719978236,672.8823043531236
1959.5091839507202,51.751123199999995,-1.261349000000001,-204.53538797402976,575.5289976424137
1960.5087435105604,51.75112316,-1.261349000000001,-245.29971492507084,473.4140154599233
1961.50900342488,51.75112317999999,-1.261349000000001,-189.34682182316124,582.091339107391
1962.50920125038,51.7511231,-1.261349000000001,181.7947961989833,403.92657050024246
1963.5090908865395,51.751123,-1.261349000000001,1.907557473877947,1123.656675372912
1964.50901747262,51.751123,-1.261349000000001,-84.13112942308955,359.9345350847921
1965.50897056126,51.751123,-1.261349000000001,90.92036536623682,582.9226959678929
1966.5091085961403,51.751123,-1.261349000000001,-14.811182327859125,789.381445107529
1967.5091158631799,51.751123,-1.261349000000001,-58.84415311583468,841.5189780858984
1968.5090658573602,51.751123,-1.261349000000001,47.80763349339648,648.0627062740119
1969.5090421060397,51.751123,-1.261349000000001,-39.2804259260417,671.2220366401842
1970.5092470934596,51.751123,-1.261349000000001,12.265238388379125,531.7347016976188
1971.5093293241196,51.751123,-1.261349000000001,-86.81237870998397,608.4832963394958
1972.50923161542,51.751123,-1.261349000000001,-86.79527762752613,550.1646932594119
1973.5091660694002,51.751123,-1.261349000000001,-3.0565115103457443,573.0508221257934
1974.50922118222,51.751123,-1.261349000000001,-34.91903072424599,656.2035104135251
1975.50917880086,51.751123,-1.261349000000001,26.8473211333588,598.6440954490882
1976.5093055633604,51.751123,-1.261349000000001,15.317842685913696,718.5787606832356
1977.5090355303994,51.751123,-1.261349000000001,26.258048557413503,614.9158372726525
1978.50872936282,51.751123,-1.261349000000001,-50.867433679377655,677.166473385556
1979.5090329936402,51.751123,-1.261349000000001,13.458316828922031,567.5772396554987
1980.5091418365203,51.751123,-1.261349000000001,21.81202610851993,678.4918510685529
1981.5090623191397,51.751123,-1.261349000000001,52.055763114636676,652.4032976284049
1982.5089800028,51.751123,-1.261349000000001,40.358004398478336,683.4492748128159
1983.5091285470203,51.751123,-1.261349000000001,-9.78282955686865,692.6100365400158
1984.5091925004797,51.751123,-1.261349000000001,-34.461891011994624,596.2062405865012
1985.5091075375399,51.751123,-1.261349020000001,-70.34548562376875,606.5233820549777
1986.50908584156,51.751123,-1.261349000000001,35.58036937694238,554.3017500326752
1987.5091950563199,51.751123,-1.261349000000001,-4.313589809629177,732.2995230206059
1988.5091847280407,51.751123,-1.261349000000001,5.9884023557541575,593.6993147748642
1989.5091667560002,51.751123,-1.261349000000001,3.108157741313135,652.9579456378699
1990.50917737036,51.751123,-1.261349000000001,43.16794035653106,640.6599716904984
1991.5089427999003,51.751123,-1.261349000000001,8.389377712632342,691.1442016772456
1992.5091012337602,51.751123,-1.261349000000001,71.40856512225395,630.9591863738228
1993.5092136863202,51.751123,-1.261349000000001,67.63894977966986,705.3734828413777
1994.5092217019994,51.751123,-1.2613490600000008,144.50318996690407,709.7386372588581
1995.5092211821795,51.751123,-1.261349100000001,44.14776726154611,759.7925879510494
1996.5092089704394,51.751123,-1.261349100000001,38.1065729305019,648.3963271714117
1997.5091490033997,51.751123,-1.2613492000000006,19.48248195650101,652.1872795749076
1998.5085203842004,51.751123,-1.2613492800000006,-12.911759823062017,659.5464578518513
1999.5088047460201,51.751123,-1.2613495000000001,-23.013770772423786,593.1271954039107
2000.5090739491404,51.751123,-1.2613494000000003,-3.1515944861065837,633.210733060234
2001.5091393283603,51.751123,-1.2613494200000002,77.75847751414202,625.6682082071144
2002.5090963796201,51.751123,-1.26134952,61.226441036112945,744.2521226164753
2003.5091312602797,51.751123,-1.2613496599999998,-62.24874170846433,658.3107436312563
2004.5091251042606,51.751123,-1.26134986,-48.85541275671425,550.4390341917576
2005.5091980889804,51.751123,-1.2613496999999998,-87.86634138352565,600.1295294512166
2006.50931957762,51.751123,-1.26134972,-58.170012733107185,556.6701587936154
2007.5092193798,51.751123,-1.2613498,-153.1674211433292,608.9596625177501
2008.5091020348402,51.751123,-1.26134986,-139.7373670400309,475.56048478927255
2009.50905126132,51.751123,-1.26134988,-22.53518139071798,535.1777718226366
2010.5092125801,51.751123,-1.2613499400000001,26.98257211664786,664.9537314849446
2011.5088522675799,51.751123,-1.26135,-74.58523001852893,677.3767829877276
2012.5091166070997,51.751123,-1.26135,64.31965812021062,544.2169309938987
2013.5087995627996,51.751123,-1.26135,106.43384062525233,731.8193860595168
2014.5086217073203,51.751123,-1.26135,-50.42429246638916,754.0083816483351
2015.50885862382,51.751123,-1.26135,-176.6242368665131,526.6776546600744
2016.50906587162,51.751123,-1.26135,-117.6469142944413,459.21996111549106
2017.5090690473194,51.751123,-1.26135,-20.88407513346023,569.1552884933443
2018.50911729374,51.751123,-1.26135,-149.13332973889285,667.8211086441507
2019.5091511920398,51.751123,-1.26135,91.20453496238595,449.6070114600918
2020.509136701039,51.751123,-1.26135,73.63911059390821,822.7881974790484
2021.5091620830199,51.751123,-1.26135,-95.95934703623092,679.6417420354275
2022.5092366317197,51.751123,-1.26135,38.88102580703117,490.14824462767416
2023.5093554881603,51.751123,-1.26135,88.79827411771541,744.2798478708768
2024.5092362073797,51.751123,-1.26135,68.73886450423582,730.5490429911704
2025.5092738154801,51.751123,-1.26135,62.36931095744284,677.2552387144194
2026.5092323687998,51.751123,-1.26135,2.396558703961019,652.7892850042871
2027.5088664916996,51.751123,-1.26135,30.13826987594565,670.6158337163947
2028.5088423923203,51.751123,-1.26135,-47.772629253259986,646.015160725982
2029.5090739492205,51.751123,-1.26135,1.0418824010197347,561.670740199202
2030.5091647437596,51.751123,-1.26135,117.4668512650517,683.7779010182314
2031.5090835526796,51.751123,-1.26135,-25.16718104817265,770.0275928136389
2032.5087635710995,51.751123,-1.26135,-36.05868227163575,538.3667351279022
2033.5090811065002,51.751123,-1.26135,29.368707549600146,618.9662562231742
2034.5090886643602,51.751123,-1.26135,110.68605877640351,700.2597788642983
2035.50910412344,51.751123,-1.26135,106.72434476735012,748.5030827548844
2036.5091923335392,51.751123,-1.26135,-81.64843446059531,697.3009449848587
2037.5090963986204,51.751123,-1.26135,11.48221265877149,505.3477279000004
2038.50916644128,51.751123,-1.26135,17.766576228637614,703.1715624516759
2039.5091608003395,51.751123,-1.26135,-32.16910262903031,638.8986537828898
2040.5092099479198,51.751123,-1.26135,15.420367968912402,607.5467766130955
2041.50923405198,51.751123,-1.26135,5.171123466888335,662.2703238449558
2042.5092196562598,51.751123,-1.26135,24.982312279045356,622.9185672044152
2043.5091067841997,51.751123,-1.26135,42.42706545881928,667.969620778576
2044.50892569578,51.751123,-1.26135,-17.596639141797215,676.8777769099776
2045.50915930306,51.751123,-1.26135,13.657238972162098,618.1818634580958
2046.50930607834,51.751123,-1.26135,-17.640867906973213,636.0328331804116
2047.50903501072,51.751123,-1.26135,-36.49133302306355,612.8871455114345
2048.50874553714,51.751123,-1.26135,54.31905538250201,612.9615512427451
2049.5089895728997,51.751123,-1.26135,14.70815532680356,710.3455772038238
2050.5092257455,51.751123,-1.26135,-76.10615651818497,624.6142886272878
2051.5091312697605,51.751123,-1.26135,-112.58421786163606,550.0366171898493
2052.5090520767,51.751123,-1.26135,-0.5752670661606749,534.4186159891378
