T_T0_s,latitude,longitude,power,Predictions
1603.4911046168597,51.75402100000002,-1.2633620000000005,10.828020653774374,103.81206424778438
1604.49116560436,51.75402100000002,-1.2633620000000005,-12.240909555737016,124.34305940408318
1605.49122506604,51.75402100000002,-1.2633620000000005,-58.880031203518755,93.48317750524383
1606.4912319754,51.75402100000002,-1.2633620000000005,-66.01590877036793,42.09470742202318
1607.4912340448602,51.75402030000001,-1.2633623199999997,1390.1902009856299,47.02127467847816
1608.4912341401996,51.754015600000024,-1.2633673999999993,2094.139638284145,1716.338867569443
1609.4912819001804,51.754005899999974,-1.2633743799999997,7067.388078255393,2111.932804937073
1610.49134277322,51.75399164,-1.2633814999999997,21966.42741764019,7480.008469512182
1611.49140367964,51.753971580000005,-1.2633897200000002,18221.774381549785,23122.194492341634
1612.4910716102606,51.753945600000016,-1.2633993799999994,11225.813832375989,14193.821761174668
1613.4909786174599,51.75391561999997,-1.2634094799999998,-23977.96545426843,6383.4289589744085
1614.4910201070797,51.75388493999999,-1.26341914,-22168.0509138344,-30957.020461156877
1615.497407567592,51.753853979591845,-1.263427795918367,-12509.281546343995,-19579.313885266158
1616.4911412427607,51.75382113999999,-1.2634355800000003,-10916.512855169174,-5891.790904566449
1617.49120172478,51.753786539999986,-1.263443,-26149.29552473456,-8701.954593874236
1618.4912622784002,51.75375194000002,-1.2634500200000005,-27186.05110595034,-25224.099097649727
1619.4911013696997,51.753717760000015,-1.2634586999999997,-13415.563754732562,-22558.79231194402
1620.4910784004003,51.75368379999997,-1.2634739400000001,-18205.08838230646,-5885.954935790137
1621.4911279867206,51.7536529,-1.2635009000000001,-14654.543708616768,-15221.699189212235
1622.4911883781597,51.75362974000002,-1.26354278,-15034.339073743045,-10872.669185069906
1623.4912486980807,51.75361728000003,-1.2635959800000003,-5797.919098521063,-12472.860316754895
1624.4912812564603,51.753611980000024,-1.26365672,10298.32256965056,-3109.448918890097
1625.49126896356,51.75361072000007,-1.2637211200000003,14643.072839137507,14990.810195381164
1626.4912797543993,51.75360904000003,-1.2637902599999997,28552.362297915322,15672.892104264662
1627.4913339422,51.75360623999998,-1.2638629,31055.23298115827,27159.32800162785
1628.4913942096798,51.75360335999998,-1.2639378,18210.798767066255,26806.671035986754
1629.49145444856,51.753598159999996,-1.26401626,-3922.939403735186,8263.187566531587
1630.49150403478,51.753591019999995,-1.2640939399999995,-9078.001298730745,-8856.8860348475
1631.4915011928401,51.753583240000005,-1.2641689000000003,2974.7079515443324,-9408.288720936329
1632.49152275062,51.75357512000002,-1.2642421600000002,19086.03670812848,4922.905341560588
1633.49148781276,51.753566040000024,-1.2643159,5628.769669970338,20600.662220286562
1634.49141561968,51.753556460000006,-1.2643889000000001,-34600.43340441263,1989.6874634149062
1635.4913905618796,51.753547039999994,-1.2644586199999999,-21467.396578848715,-39958.238105180506
1636.49130386806,51.75353821999998,-1.26452476,-6468.55758829562,-14426.896568748452
1637.4911556575596,51.75352981999997,-1.2645885799999999,-4823.07628253052,1793.999152810377
1638.4911526153,51.75352171999999,-1.26465078,-6793.238487924402,-3590.09345615428
1639.4912123582803,51.75351348,-1.26471206,-27361.04725796385,-4627.401692769953
1640.49124196982,51.75350533999999,-1.26477346,-33673.29950482558,-28786.67928439214
1641.4912818716198,51.753497260000024,-1.26483496,-30080.338282741806,-30837.211058465135
1642.49133398986,51.75348910000002,-1.2648959000000002,-17591.61259055777,-20155.442654100323
1643.4913378283998,51.75347982,-1.26495926,-12099.581937490355,-9866.265302746415
1644.49129606706,51.75346976000002,-1.26502622,-19653.189788018663,-8320.34077603877
1645.4913379094598,51.753459039999996,-1.26509626,-29744.64163881795,-19365.984267883938
1646.4913975046597,51.75344806000001,-1.2651689799999999,-42962.06761224308,-27103.312873214516
1647.4914571235402,51.753436120000025,-1.2652446600000005,-48439.24740722476,-37576.3987297875
1648.49151088692,51.75342361999999,-1.26532246,-43451.8566329889,-41572.74012511815
1649.4915504930605,51.75341049999998,-1.26540114,-41522.90821724141,-35765.47799856447
1650.491543831659,51.75339746000002,-1.26547978,-39455.15928009241,-35276.381782356686
1651.4914945123603,51.753384620000006,-1.2655570999999999,-49923.00211096681,-28313.082050923567
1652.49144834982,51.753372579999976,-1.26563132,-51826.29692247058,-41815.09400436674
1653.49141366466,51.753361460000015,-1.2657002400000001,-44981.51236768054,-42906.17143834751
1654.4911201045597,51.75335094,-1.26576474,-32979.26245783034,-32904.24029640341
1655.4910871885395,51.753340840000035,-1.2658264799999999,-23982.624269167045,-23503.734430735825
1656.4911054084798,51.75333091999996,-1.26588762,11823.887656158917,-14598.298649993316
1657.49116448384,51.75332061999998,-1.2659509000000002,7364.68158487577,23512.735717687054
1658.4912235830197,51.75331032000002,-1.2660162000000001,2289.286204593137,7704.282623891136
1659.49128138996,51.7532997,-1.2660831799999999,3514.703052218535,394.6920816967736
1660.4912813995002,51.75328829999996,-1.26615082,2114.795755195352,5016.65062456101
1661.4913273046197,51.75327719999998,-1.26621824,-4873.67004338229,1317.6810713858104
1662.49131391034,51.75326600000001,-1.2662841599999999,-20068.1551917795,-5327.857942308228
1663.49127322652,51.75325538000002,-1.2663465,-22854.930123756876,-19523.34752621083
1664.49130308612,51.75324472000001,-1.26640422,-20872.633101643027,-18299.136735996824
1665.4913620041,51.75323514000001,-1.2664579,-15930.865834558324,-14323.941070405155
1666.49142098408,51.753226820000016,-1.2665073800000002,-4549.87539567959,-8935.554445857646
1667.4914799067806,51.753218880000034,-1.2665551000000002,4556.413935176838,2107.1780400105986
1668.49151744344,51.75321100000003,-1.26660304,3308.3339015388647,9443.184596961835
1669.4915282295399,51.75320298000004,-1.2666522599999999,25891.14343336536,4052.355114742938
1670.4914883420802,51.75319429999995,-1.26670576,37903.99644626497,30300.000571013665
1671.4913572452404,51.753184640000015,-1.2667646399999999,-10116.486918996368,37168.28601563658
1672.49112611274,51.75317486,-1.2668225999999998,-22413.49750997612,-21598.859776287532
1673.4911543844398,51.75316522000001,-1.26687692,-39724.95316045217,-24623.236108866844
1674.4912129305203,51.753157040000005,-1.2669235400000003,-46939.84704542776,-36305.43604016042
1675.49127148134,51.75315108000001,-1.26696,-30544.226774091167,-40493.86731369938
1676.4894931703877,51.75314736734691,-1.266986632653061,-25473.0435922438,-16341.04032914521
1677.4912914035795,51.75314546,-1.2670017800000002,-6846.608689657254,-17213.438856533226
1678.4912599084596,51.75314491999997,-1.2670074399999987,76.51966883369295,306.08409901116295
1679.4913074825402,51.75314419999996,-1.2670103599999996,7041.357544029509,5620.984336674082
1680.4913627479598,51.7531428,-1.26701992,26215.261728192287,8098.499104502377
1681.4914212654198,51.75313936000001,-1.26704156,42861.38219339244,28202.785306421585
1682.487729439896,51.75313399999999,-1.2670754583333332,57976.7042300475,40106.75826197513
1683.4856185230203,51.75312653061225,-1.2671202653061222,57969.11255731905,50919.68068096753
1684.4915738055602,51.753116980000016,-1.2671733200000002,27511.89528633393,48000.00441934323
1685.4915208480795,51.75310575999998,-1.26722798,-18338.38903660204,14098.550597362384
1686.4915032956999,51.75309309999999,-1.2672809799999998,23163.39047633434,-30103.410882328968
1687.4914475105602,51.75307888000001,-1.26733456,21557.822024605186,28634.977537479215
1688.4914889238405,51.75306349999999,-1.2673865,-12912.169904138056,21370.41127396512
1689.4912372968997,51.75304688,-1.26743266,-29069.819343494666,-23735.435211422257
1690.4911663816,51.753030080000016,-1.26746936,-23957.536530513862,-28124.52204804871
1691.4911874912193,51.753014799999974,-1.267497,-15614.49595102712,-17782.13696259127
1692.4912454459795,51.75300190000001,-1.26751692,-11179.761307694303,-11004.782417527895
1693.4913034056005,51.752992619999986,-1.26752978,-6791.866434991458,-4805.578199246899
1694.4913369701599,51.75298791999996,-1.2675359399999988,676.2258150486592,-4640.796046701038
1695.4912706468394,51.752986299999975,-1.2675379600000003,-839.0486119298248,2164.4585515573644
1696.4913029812203,51.75298382,-1.2675407000000005,18885.84427106799,757.0644980360107
1697.4913608501404,51.75297556,-1.2675500399999995,53686.415129459194,23182.984322856788
1698.4914186951999,51.75295723999999,-1.26756654,93070.94223761301,57724.40789312993
1699.49147657374,51.75292613999998,-1.26758138,115643.65184855479,87807.126517088
1700.49153422334,51.752885199999994,-1.26757912,27636.357285636255,100387.86502982538
1701.4915794656804,51.75284591999999,-1.2675541600000002,-29797.460464167994,-7703.6394728117875
1702.4915039870803,51.75281574000002,-1.2675172799999999,-25746.03964437376,-43964.61058839593
1703.4915049741603,51.75279087999998,-1.2674788399999999,52399.529939560416,-23349.891303177596
1704.4915082643597,51.75276436000001,-1.2674322400000002,24211.665590850833,62269.70481157846
1705.4914690445405,51.75273801999999,-1.2673781999999998,-28784.0636849807,14709.289278819928
1706.49140733216,51.752717700000005,-1.26732102,-19576.636254444787,-42622.35827592487
1707.49121602514,51.75270646000002,-1.26726042,-1696.8037603339824,-12357.857059171549
1708.4912395570602,51.752704019999975,-1.26719662,46769.01420986549,4862.405437494997
1709.4912969825593,51.752708640000016,-1.2671273600000001,48112.850417121204,54978.33725158449
1710.4913543842406,51.75271778000001,-1.2670525799999997,44709.86580623695,42543.672469130295
1711.4913720462596,51.75272746000002,-1.26697286,43071.86634684933,28964.061047586347
1712.4913172863598,51.75273667999997,-1.2668876800000002,38276.270091357546,33904.185047151615
1713.49133259274,51.75274458,-1.26679844,19779.71474684703,31646.91916103935
1714.4913828084402,51.75275094000006,-1.2667070800000002,16076.840606899517,12217.785421492605
1715.4913434408,51.75275614000002,-1.26661404,15705.55934426876,11164.193789276536
1716.49126072864,51.752761,-1.2665198599999998,7528.999533656965,3421.7069964697785
1717.4912763641798,51.75276502,-1.26642558,9514.910356513592,2801.7079581545204
1718.4913335083206,51.752768619999976,-1.26633122,21373.678121933746,12408.31035281846
1719.4913906667205,51.752771800000055,-1.2662354599999999,22574.85282784642,24775.913218858437
1720.4914478109206,51.75277503999996,-1.2661380599999998,16359.775889483424,11646.953717281252
1721.49150494558,51.75277849999995,-1.26603922,4654.180821418047,5434.091152696987
1722.4915309045805,51.75278217999996,-1.2659405400000001,-10527.457799813048,1367.8116922685967
1723.49149815058,51.75278609999996,-1.2658440999999998,-22952.393968064425,-15385.317759952744
1724.4913777540396,51.75278959999998,-1.2657511000000001,-18502.58766131331,-21994.163440653952
1725.4913106820804,51.75279258000004,-1.2656616,-17595.788520141625,-16864.747564849637
1726.4912462089203,51.75279522000006,-1.26557478,24792.92935575156,-14875.936286912907
1727.4912383601998,51.75279781999997,-1.2654877399999998,10704.405740449169,34935.888761642076
1728.4912915227999,51.752800300000025,-1.2654016800000003,-8167.859842313014,6762.980719873693
1729.4913305089603,51.752803200000045,-1.2653181400000002,3021.371368127485,-15546.225387407349
1730.4913394734997,51.752806119999974,-1.2652374000000002,1361.70911714281,6568.518644249997
1731.4913346479198,51.75280951999994,-1.2651591600000003,-5859.770888469992,-2058.4447440547424
1732.4913913963005,51.75281285999999,-1.2650832,-7080.078355104845,-10650.653861088598
1733.4914481542405,51.752815739999996,-1.2650100800000001,-9220.45956128088,-6474.918457511635
1734.49150486928,51.75281813999996,-1.2649388599999998,-9466.684042526731,-9820.86662143731
